[mea_500kV_1]二次侧数据---kV/kA
TIME		Va		Vb		Vc		Ia		Ib		Ic		Vab		Vbc		Vca		freq		P		Q		pf		3I0		3V0
    0.000000,	    0.023393,	    0.035250,	    0.011858,	    0.000325,	    0.000479,	    0.000154,	    0.058643,	    0.047108,	    0.011535,	   -1.#IND00,	    0.001930,	    0.000000,	    1.000000,	    0.000000,	   -0.000000
    0.157042,	  280.994036,	  280.994024,	  280.993950,	    1.049992,	    1.049992,	    1.049991,	  486.695982,	  486.695834,	  486.695855,	   49.999758,	236872.889887,	   -0.143113,	    1.000000,	    0.000000,	   -0.000000
    0.157458,	  280.994028,	  280.994087,	  280.993975,	    1.049992,	    1.049992,	    1.049991,	  486.696033,	  486.695940,	  486.695837,	   50.000151,	236872.934790,	   -0.096022,	    1.000000,	    0.000000,	   -0.000000
    0.157875,	  280.994029,	  280.993994,	  280.993932,	    1.049992,	    1.049992,	    1.049991,	  486.695951,	  486.695783,	  486.695843,	   50.002488,	236872.859066,	   -0.140104,	    1.000000,	    0.000000,	   -0.000000
    0.158292,	  280.994022,	  280.993926,	  280.993925,	    1.049992,	    1.049992,	    1.049991,	  486.695868,	  486.695700,	  486.695865,	   50.000842,	236872.812664,	   -0.210457,	    1.000000,	    0.000000,	    0.000000
    0.158708,	  280.994027,	  280.993982,	  280.993952,	    1.049992,	    1.049992,	    1.049991,	  486.695923,	  486.695794,	  486.695870,	   49.998119,	236872.862137,	   -0.262031,	    1.000000,	    0.000000,	    0.000000
    0.159125,	  280.994019,	  280.993958,	  280.993950,	    1.049992,	    1.049991,	    1.049991,	  486.695886,	  486.695767,	  486.695873,	   50.000454,	236872.842753,	   -0.172659,	    1.000000,	    0.000000,	    0.000000
    0.159542,	  280.994032,	  280.994008,	  280.993962,	    1.049992,	    1.049991,	    1.049991,	  486.695952,	  486.695832,	  486.695873,	   50.002789,	236872.885002,	   -0.118739,	    1.000000,	    0.000000,	    0.000000
    0.159958,	  280.994004,	  280.993936,	  280.993952,	    1.049992,	    1.049991,	    1.049991,	  486.695844,	  486.695752,	  486.695870,	   50.001097,	236872.823300,	   -0.224410,	    1.000000,	    0.000000,	    0.000000
    0.160375,	  280.993959,	  280.993865,	  280.993949,	    1.049992,	    1.049991,	    1.049991,	  486.695711,	  486.695694,	  486.695857,	   49.998675,	236872.756938,	   -0.254664,	    1.000000,	   -0.000000,	    0.000000
    0.160792,	  280.993985,	  280.993944,	  280.993957,	    1.049992,	    1.049991,	    1.049991,	  486.695828,	  486.695779,	  486.695850,	   49.999083,	236872.820275,	   -0.232226,	    1.000000,	    0.000000,	    0.000000
    0.161208,	  280.994015,	  280.993986,	  280.993957,	    1.049992,	    1.049991,	    1.049991,	  486.695910,	  486.695810,	  486.695860,	   50.002633,	236872.860339,	   -0.214447,	    1.000000,	    0.000000,	    0.000000
    0.161625,	  280.993954,	  280.993905,	  280.993961,	    1.049991,	    1.049990,	    1.049991,	  486.695745,	  486.695756,	  486.695842,	   50.002716,	236872.783355,	   -0.174727,	    1.000000,	    0.000000,	    0.000000
    0.162042,	  280.993955,	  280.993922,	  280.993955,	    1.049991,	    1.049990,	    1.049991,	  486.695768,	  486.695769,	  486.695826,	   49.998144,	236872.789678,	   -0.244947,	    1.000000,	   -0.000000,	    0.000000
    0.162458,	  280.993933,	  280.993909,	  280.993955,	    1.049991,	    1.049990,	    1.049991,	  486.695729,	  486.695767,	  486.695807,	   49.998460,	236872.770017,	   -0.272728,	    1.000000,	   -0.000000,	    0.000000
    0.162875,	  280.993952,	  280.993932,	  280.993943,	    1.049991,	    1.049990,	    1.049991,	  486.695784,	  486.695768,	  486.695803,	   50.002835,	236872.786795,	   -0.226896,	    1.000000,	    0.000000,	    0.000000
    0.163292,	  280.993979,	  280.993947,	  280.993936,	    1.049991,	    1.049990,	    1.049991,	  486.695836,	  486.695762,	  486.695817,	   50.002470,	236872.806631,	   -0.224825,	    1.000000,	   -0.000000,	    0.000000
    0.163708,	  280.993940,	  280.993928,	  280.993957,	    1.049991,	    1.049990,	    1.049991,	  486.695758,	  486.695786,	  486.695807,	   49.999036,	236872.785719,	   -0.217354,	    1.000000,	   -0.000000,	    0.000000
    0.164125,	  280.993905,	  280.993923,	  280.993955,	    1.049991,	    1.049990,	    1.049991,	  486.695712,	  486.695798,	  486.695768,	   49.998504,	236872.762447,	   -0.207950,	    1.000000,	   -0.000000,	    0.000000
    0.164542,	  280.993963,	  280.993925,	  280.993917,	    1.049991,	    1.049990,	    1.049991,	  486.695803,	  486.695723,	  486.695789,	   50.001465,	236872.774178,	   -0.253810,	    1.000000,	   -0.000000,	    0.000000
    0.164958,	  280.993955,	  280.993928,	  280.993937,	    1.049991,	    1.049990,	    1.049991,	  486.695786,	  486.695755,	  486.695801,	   50.003106,	236872.783021,	   -0.233798,	    1.000000,	   -0.000000,	    0.000000
    0.165375,	  280.993956,	  280.993929,	  280.993941,	    1.049991,	    1.049990,	    1.049991,	  486.695786,	  486.695760,	  486.695806,	   49.999795,	236872.786053,	   -0.217864,	    1.000000,	   -0.000000,	    0.000000
    0.165792,	  280.993951,	  280.993935,	  280.993948,	    1.049991,	    1.049990,	    1.049991,	  486.695782,	  486.695779,	  486.695805,	   49.997973,	236872.790804,	   -0.182829,	    1.000000,	   -0.000000,	    0.000000
    0.166208,	  280.993947,	  280.993940,	  280.993952,	    1.049991,	    1.049990,	    1.049991,	  486.695782,	  486.695791,	  486.695804,	   50.001529,	236872.794115,	   -0.192596,	    1.000000,	   -0.000000,	    0.000000
    0.166625,	  280.993961,	  280.993910,	  280.993935,	    1.049991,	    1.049990,	    1.049991,	  486.695772,	  486.695728,	  486.695817,	   50.002704,	236872.775015,	   -0.231294,	    1.000000,	   -0.000000,	    0.000000
    0.167042,	  280.993971,	  280.993890,	  280.993943,	    1.049991,	    1.049991,	    1.049991,	  486.695757,	  486.695709,	  486.695848,	   49.999795,	236872.773633,	   -0.221790,	    1.000000,	    0.000000,	    0.000000
    0.167458,	  280.993963,	  280.993968,	  280.993985,	    1.049991,	    1.049991,	    1.049991,	  486.695813,	  486.695851,	  486.695843,	   49.999014,	236872.836438,	   -0.169416,	    1.000000,	   -0.000000,	    0.000000
    0.167875,	  280.993963,	  280.993931,	  280.993970,	    1.049991,	    1.049990,	    1.049991,	  486.695780,	  486.695792,	  486.695847,	   50.000900,	236872.807918,	   -0.160002,	    1.000000,	   -0.000000,	    0.000000
    0.168292,	  280.993961,	  280.993914,	  280.993974,	    1.049991,	    1.049991,	    1.049991,	  486.695755,	  486.695778,	  486.695858,	   50.001996,	236872.798871,	   -0.159638,	    1.000000,	   -0.000000,	   -0.000000
    0.168708,	  280.993958,	  280.993919,	  280.993985,	    1.049991,	    1.049991,	    1.049991,	  486.695751,	  486.695798,	  486.695866,	   49.999045,	236872.806433,	   -0.218430,	    1.000000,	   -0.000000,	   -0.000000
    0.169125,	  280.993956,	  280.993927,	  280.993994,	    1.049991,	    1.049991,	    1.049991,	  486.695752,	  486.695819,	  486.695869,	   49.999004,	236872.814896,	   -0.180551,	    1.000000,	   -0.000000,	   -0.000000
    0.169542,	  280.993959,	  280.993959,	  280.994007,	    1.049991,	    1.049991,	    1.049991,	  486.695786,	  486.695869,	  486.695869,	   50.000885,	236872.842088,	   -0.122489,	    1.000000,	   -0.000000,	   -0.000000
    0.169958,	  280.993967,	  280.993986,	  280.994012,	    1.049991,	    1.049991,	    1.049991,	  486.695824,	  486.695901,	  486.695869,	   50.001982,	236872.864434,	   -0.145805,	    1.000000,	   -0.000000,	   -0.000000
    0.170375,	  280.993926,	  280.993912,	  280.994008,	    1.049991,	    1.049991,	    1.049991,	  486.695693,	  486.695835,	  486.695858,	   49.999766,	236872.797303,	   -0.165816,	    1.000000,	   -0.000000,	   -0.000000
    0.170792,	  280.993939,	  280.993967,	  280.994014,	    1.049991,	    1.049991,	    1.049992,	  486.695768,	  486.695897,	  486.695850,	   49.998439,	236872.838956,	   -0.161939,	    1.000000,	    0.000000,	   -0.000000
    0.171208,	  280.993953,	  280.993999,	  280.994014,	    1.049991,	    1.049991,	    1.049992,	  486.695821,	  486.695927,	  486.695847,	   50.000304,	236872.864724,	   -0.163369,	    1.000000,	   -0.000000,	   -0.000000
    0.171625,	  280.993946,	  280.993995,	  280.994014,	    1.049991,	    1.049991,	    1.049992,	  486.695809,	  486.695926,	  486.695841,	   50.002802,	236872.858901,	   -0.112506,	    1.000000,	    0.000000,	   -0.000000
    0.172042,	  280.993938,	  280.993999,	  280.994010,	    1.049991,	    1.049992,	    1.049991,	  486.695806,	  486.695931,	  486.695826,	   49.999760,	236872.854713,	   -0.130887,	    1.000000,	    0.000000,	   -0.000000
    0.172458,	  280.993938,	  280.994006,	  280.994006,	    1.049991,	    1.049992,	    1.049991,	  486.695817,	  486.695934,	  486.695816,	   49.998191,	236872.856032,	   -0.163088,	    1.000000,	    0.000000,	   -0.000000
    0.172875,	  280.993926,	  280.994007,	  280.994000,	    1.049991,	    1.049992,	    1.049991,	  486.695806,	  486.695935,	  486.695795,	   50.000393,	236872.845742,	   -0.140777,	    1.000000,	    0.000000,	   -0.000000
    0.173292,	  280.993974,	  280.994040,	  280.993978,	    1.049991,	    1.049992,	    1.049991,	  486.695913,	  486.695921,	  486.695807,	   50.002367,	236872.879771,	   -0.147212,	    1.000000,	    0.000000,	   -0.000000
    0.173708,	  280.993957,	  280.994032,	  280.993988,	    1.049991,	    1.049992,	    1.049991,	  486.695879,	  486.695931,	  486.695803,	   50.000200,	236872.871013,	   -0.137852,	    1.000000,	    0.000000,	   -0.000000
    0.174125,	  280.993947,	  280.994031,	  280.993984,	    1.049991,	    1.049992,	    1.049991,	  486.695868,	  486.695932,	  486.695787,	   49.998635,	236872.862391,	   -0.129990,	    1.000000,	    0.000000,	   -0.000000
    0.174542,	  280.993966,	  280.994032,	  280.993962,	    1.049991,	    1.049992,	    1.049991,	  486.695904,	  486.695897,	  486.695783,	   49.999596,	236872.861259,	   -0.151026,	    1.000000,	    0.000000,	   -0.000000
    0.174958,	  280.993982,	  280.994028,	  280.993956,	    1.049991,	    1.049992,	    1.049991,	  486.695922,	  486.695877,	  486.695797,	   50.002425,	236872.865550,	   -0.161268,	    1.000000,	    0.000000,	   -0.000000
    0.175375,	  280.993984,	  280.994028,	  280.993955,	    1.049991,	    1.049992,	    1.049991,	  486.695924,	  486.695874,	  486.695798,	   50.000622,	236872.865062,	   -0.156821,	    1.000000,	    0.000000,	   -0.000000
    0.175792,	  280.993999,	  280.994015,	  280.993947,	    1.049991,	    1.049992,	    1.049991,	  486.695932,	  486.695842,	  486.695813,	   49.998432,	236872.862409,	   -0.153822,	    1.000000,	    0.000000,	   -0.000000
    0.176208,	  280.993989,	  280.994032,	  280.993961,	    1.049991,	    1.049992,	    1.049991,	  486.695931,	  486.695883,	  486.695808,	   49.999810,	236872.873842,	   -0.135082,	    1.000000,	    0.000000,	   -0.000000
    0.176625,	  280.994002,	  280.993999,	  280.993940,	    1.049992,	    1.049992,	    1.049991,	  486.695921,	  486.695813,	  486.695818,	   50.002163,	236872.851140,	   -0.175174,	    1.000000,	    0.000000,	   -0.000000
    0.177042,	  280.994011,	  280.993975,	  280.993936,	    1.049992,	    1.049992,	    1.049991,	  486.695905,	  486.695776,	  486.695838,	   50.000276,	236872.840277,	   -0.179283,	    1.000000,	    0.000000,	   -0.000000
    0.177458,	  280.994010,	  280.993994,	  280.993955,	    1.049992,	    1.049992,	    1.049991,	  486.695915,	  486.695820,	  486.695848,	   49.999147,	236872.861031,	   -0.179212,	    1.000000,	    0.000000,	   -0.000000
    0.177875,	  280.994010,	  280.993991,	  280.993955,	    1.049992,	    1.049991,	    1.049991,	  486.695912,	  486.695816,	  486.695850,	   49.999716,	236872.859338,	   -0.164320,	    1.000000,	    0.000000,	   -0.000000
    0.178292,	  280.994007,	  280.993957,	  280.993951,	    1.049992,	    1.049991,	    1.049991,	  486.695871,	  486.695775,	  486.695860,	   50.001652,	236872.836417,	   -0.162885,	    1.000000,	    0.000000,	    0.000000
    0.178708,	  280.994006,	  280.993970,	  280.993961,	    1.049992,	    1.049991,	    1.049991,	  486.695880,	  486.695800,	  486.695864,	   49.999967,	236872.848476,	   -0.192278,	    1.000000,	    0.000000,	    0.000000
    0.179125,	  280.993993,	  280.993930,	  280.993958,	    1.049991,	    1.049991,	    1.049991,	  486.695820,	  486.695759,	  486.695869,	   49.999209,	236872.817228,	   -0.215698,	    1.000000,	    0.000000,	    0.000000
    0.179542,	  280.993995,	  280.993954,	  280.993969,	    1.049991,	    1.049991,	    1.049991,	  486.695844,	  486.695799,	  486.695869,	   49.999655,	236872.837953,	   -0.173594,	    1.000000,	   -0.000000,	    0.000000
    0.179958,	  280.993996,	  280.993969,	  280.993974,	    1.049991,	    1.049991,	    1.049991,	  486.695859,	  486.695820,	  486.695868,	   50.001378,	236872.849472,	   -0.189415,	    1.000000,	    0.000000,	    0.000000
    0.180375,	  280.993976,	  280.993932,	  280.993971,	    1.049991,	    1.049991,	    1.049991,	  486.695795,	  486.695787,	  486.695863,	   50.000549,	236872.816271,	   -0.191453,	    1.000000,	    0.000000,	    0.000000
    0.180792,	  280.993961,	  280.993927,	  280.993973,	    1.049991,	    1.049991,	    1.049991,	  486.695771,	  486.695793,	  486.695851,	   49.999120,	236872.806323,	   -0.204561,	    1.000000,	    0.000000,	    0.000000
    0.181208,	  280.993973,	  280.993959,	  280.993974,	    1.049991,	    1.049991,	    1.049991,	  486.695821,	  486.695822,	  486.695847,	   49.999136,	236872.831151,	   -0.217382,	    1.000000,	   -0.000000,	    0.000000
    0.181625,	  280.993954,	  280.993942,	  280.993974,	    1.049991,	    1.049991,	    1.049991,	  486.695780,	  486.695813,	  486.695835,	   50.001751,	236872.810965,	   -0.196340,	    1.000000,	   -0.000000,	    0.000000
    0.182042,	  280.993961,	  280.993958,	  280.993970,	    1.049991,	    1.049991,	    1.049991,	  486.695808,	  486.695824,	  486.695829,	   50.000599,	236872.821589,	   -0.188640,	    1.000000,	    0.000000,	    0.000000
    0.182458,	  280.993948,	  280.993951,	  280.993969,	    1.049991,	    1.049991,	    1.049991,	  486.695786,	  486.695823,	  486.695817,	   49.998999,	236872.810064,	   -0.214953,	    1.000000,	   -0.000000,	    0.000000
    0.182875,	  280.993935,	  280.993947,	  280.993967,	    1.049991,	    1.049991,	    1.049991,	  486.695767,	  486.695823,	  486.695802,	   49.999357,	236872.799237,	   -0.202967,	    1.000000,	   -0.000000,	    0.000000
    0.183292,	  280.993951,	  280.993962,	  280.993954,	    1.049991,	    1.049991,	    1.049991,	  486.695810,	  486.695816,	  486.695797,	   50.001356,	236872.809095,	   -0.209080,	    1.000000,	    0.000000,	    0.000000
    0.183708,	  280.993960,	  280.993965,	  280.993952,	    1.049991,	    1.049991,	    1.049991,	  486.695825,	  486.695812,	  486.695803,	   50.000657,	236872.814858,	   -0.207287,	    1.000000,	   -0.000000,	    0.000000
    0.184125,	  280.993939,	  280.993961,	  280.993958,	    1.049991,	    1.049991,	    1.049991,	  486.695793,	  486.695826,	  486.695788,	   49.999480,	236872.804115,	   -0.191248,	    1.000000,	   -0.000000,	    0.000000
    0.184542,	  280.993954,	  280.993961,	  280.993945,	    1.049991,	    1.049991,	    1.049991,	  486.695819,	  486.695802,	  486.695790,	   49.998985,	236872.805371,	   -0.201033,	    1.000000,	   -0.000000,	    0.000000
    0.184958,	  280.993955,	  280.993961,	  280.993945,	    1.049991,	    1.049991,	    1.049991,	  486.695820,	  486.695802,	  486.695791,	   50.001235,	236872.805910,	   -0.200600,	    1.000000,	   -0.000000,	    0.000000
    0.185375,	  280.993962,	  280.993958,	  280.993942,	    1.049991,	    1.049991,	    1.049991,	  486.695825,	  486.695792,	  486.695798,	   50.000914,	236872.806703,	   -0.203065,	    1.000000,	   -0.000000,	    0.000000
    0.185792,	  280.993971,	  280.993952,	  280.993939,	    1.049991,	    1.049991,	    1.049991,	  486.695830,	  486.695775,	  486.695809,	   49.999300,	236872.806213,	   -0.196750,	    1.000000,	   -0.000000,	    0.000000
    0.186208,	  280.993969,	  280.993959,	  280.993951,	    1.049991,	    1.049991,	    1.049991,	  486.695830,	  486.695799,	  486.695816,	   49.999200,	236872.816424,	   -0.183102,	    1.000000,	   -0.000000,	    0.000000
    0.186625,	  280.993970,	  280.993958,	  280.993951,	    1.049991,	    1.049991,	    1.049991,	  486.695829,	  486.695796,	  486.695817,	   50.001229,	236872.815653,	   -0.183421,	    1.000000,	   -0.000000,	    0.000000
    0.187042,	  280.993979,	  280.993931,	  280.993944,	    1.049991,	    1.049991,	    1.049991,	  486.695812,	  486.695753,	  486.695836,	   50.000510,	236872.801952,	   -0.194123,	    1.000000,	   -0.000000,	    0.000000
    0.187458,	  280.993978,	  280.993946,	  280.993961,	    1.049991,	    1.049991,	    1.049991,	  486.695820,	  486.695790,	  486.695845,	   49.999630,	236872.819674,	   -0.186160,	    1.000000,	   -0.000000,	    0.000000
    0.187875,	  280.993978,	  280.993945,	  280.993966,	    1.049991,	    1.049991,	    1.049991,	  486.695815,	  486.695795,	  486.695853,	   49.999347,	236872.822072,	   -0.186316,	    1.000000,	   -0.000000,	    0.000000
    0.188292,	  280.993977,	  280.993938,	  280.993971,	    1.049991,	    1.049991,	    1.049991,	  486.695803,	  486.695793,	  486.695860,	   50.000905,	236872.819962,	   -0.160320,	    1.000000,	   -0.000000,	   -0.000000
    0.188708,	  280.993976,	  280.993946,	  280.993981,	    1.049991,	    1.049991,	    1.049991,	  486.695806,	  486.695814,	  486.695865,	   50.000354,	236872.829474,	   -0.175624,	    1.000000,	   -0.000000,	   -0.000000
    0.189125,	  280.993969,	  280.993933,	  280.993983,	    1.049991,	    1.049991,	    1.049991,	  486.695782,	  486.695806,	  486.695868,	   49.999695,	236872.819959,	   -0.183379,	    1.000000,	   -0.000000,	   -0.000000
    0.189542,	  280.993963,	  280.993934,	  280.993990,	    1.049991,	    1.049991,	    1.049991,	  486.695771,	  486.695819,	  486.695869,	   49.999389,	236872.820955,	   -0.170378,	    1.000000,	   -0.000000,	   -0.000000
    0.189958,	  280.993970,	  280.993967,	  280.993999,	    1.049991,	    1.049991,	    1.049991,	  486.695812,	  486.695862,	  486.695867,	   50.000605,	236872.847633,	   -0.162903,	    1.000000,	   -0.000000,	   -0.000000
    0.190375,	  280.993957,	  280.993952,	  280.994000,	    1.049991,	    1.049991,	    1.049991,	  486.695779,	  486.695853,	  486.695862,	   50.000624,	236872.832375,	   -0.164852,	    1.000000,	    0.000000,	   -0.000000
    0.190792,	  280.993949,	  280.993954,	  280.994001,	    1.049991,	    1.049991,	    1.049991,	  486.695771,	  486.695862,	  486.695854,	   49.999838,	236872.829927,	   -0.156056,	    1.000000,	   -0.000000,	   -0.000000
    0.191208,	  280.993950,	  280.993972,	  280.994002,	    1.049991,	    1.049991,	    1.049991,	  486.695794,	  486.695883,	  486.695845,	   49.999050,	236872.841635,	   -0.177481,	    1.000000,	    0.000000,	   -0.000000
    0.191625,	  280.993944,	  280.993974,	  280.994001,	    1.049991,	    1.049991,	    1.049991,	  486.695790,	  486.695888,	  486.695836,	   50.000742,	236872.838595,	   -0.160304,	    1.000000,	    0.000000,	   -0.000000
    0.192042,	  280.993946,	  280.993988,	  280.993997,	    1.049991,	    1.049991,	    1.049991,	  486.695810,	  486.695898,	  486.695825,	   50.000660,	236872.845019,	   -0.153677,	    1.000000,	    0.000000,	   -0.000000
    0.192458,	  280.993950,	  280.993997,	  280.993993,	    1.049991,	    1.049991,	    1.049991,	  486.695827,	  486.695901,	  486.695820,	   49.999753,	236872.849763,	   -0.162485,	    1.000000,	    0.000000,	   -0.000000
    0.192875,	  280.993936,	  280.993992,	  280.993990,	    1.049991,	    1.049991,	    1.049991,	  486.695807,	  486.695901,	  486.695804,	   49.999259,	236872.838199,	   -0.160065,	    1.000000,	   -0.000000,	   -0.000000
    0.193292,	  280.993948,	  280.994005,	  280.993979,	    1.049991,	    1.049992,	    1.049991,	  486.695842,	  486.695895,	  486.695797,	   50.000545,	236872.845399,	   -0.161009,	    1.000000,	    0.000000,	   -0.000000
    0.193708,	  280.993958,	  280.994010,	  280.993971,	    1.049991,	    1.049992,	    1.049991,	  486.695865,	  486.695888,	  486.695797,	   50.000531,	236872.850157,	   -0.167674,	    1.000000,	    0.000000,	   -0.000000
    0.194125,	  280.993954,	  280.994010,	  280.993970,	    1.049991,	    1.049992,	    1.049991,	  486.695861,	  486.695888,	  486.695792,	   50.000074,	236872.847476,	   -0.156690,	    1.000000,	    0.000000,	   -0.000000
    0.194542,	  280.993964,	  280.994010,	  280.993960,	    1.049991,	    1.049992,	    1.049991,	  486.695878,	  486.695871,	  486.695790,	   49.999130,	236872.846649,	   -0.162158,	    1.000000,	    0.000000,	   -0.000000
    0.194958,	  280.993970,	  280.994009,	  280.993956,	    1.049991,	    1.049992,	    1.049991,	  486.695885,	  486.695862,	  486.695794,	   50.000448,	236872.847563,	   -0.163869,	    1.000000,	    0.000000,	   -0.000000
    0.195375,	  280.993974,	  280.994006,	  280.993952,	    1.049991,	    1.049992,	    1.049991,	  486.695890,	  486.695851,	  486.695795,	   50.000661,	236872.845929,	   -0.167222,	    1.000000,	    0.000000,	   -0.000000
    0.195792,	  280.993987,	  280.993996,	  280.993944,	    1.049991,	    1.049992,	    1.049991,	  486.695897,	  486.695822,	  486.695807,	   49.999928,	236872.842719,	   -0.173285,	    1.000000,	    0.000000,	   -0.000000
    0.196208,	  280.993989,	  280.993996,	  280.993949,	    1.049991,	    1.049991,	    1.049991,	  486.695897,	  486.695828,	  486.695816,	   49.999249,	236872.847301,	   -0.165064,	    1.000000,	    0.000000,	   -0.000000
    0.196625,	  280.993991,	  280.993994,	  280.993951,	    1.049991,	    1.049991,	    1.049991,	  486.695896,	  486.695825,	  486.695821,	   50.000561,	236872.848029,	   -0.168825,	    1.000000,	    0.000000,	   -0.000000
    0.197042,	  280.993998,	  280.993973,	  280.993944,	    1.049991,	    1.049991,	    1.049991,	  486.695883,	  486.695789,	  486.695833,	   50.000365,	236872.835972,	   -0.172776,	    1.000000,	    0.000000,	   -0.000000
    0.197458,	  280.993999,	  280.993972,	  280.993952,	    1.049991,	    1.049991,	    1.049991,	  486.695879,	  486.695798,	  486.695845,	   50.000051,	236872.841467,	   -0.177651,	    1.000000,	    0.000000,	   -0.000000
    0.197875,	  280.993999,	  280.993966,	  280.993956,	    1.049991,	    1.049991,	    1.049991,	  486.695871,	  486.695795,	  486.695852,	   49.999381,	236872.839995,	   -0.183054,	    1.000000,	    0.000000,	   -0.000000
    0.198292,	  280.993998,	  280.993955,	  280.993959,	    1.049991,	    1.049991,	    1.049991,	  486.695854,	  486.695788,	  486.695861,	   50.000393,	236872.834768,	   -0.174577,	    1.000000,	    0.000000,	    0.000000
    0.198708,	  280.993996,	  280.993961,	  280.993967,	    1.049991,	    1.049991,	    1.049991,	  486.695854,	  486.695804,	  486.695865,	   50.000264,	236872.841446,	   -0.173681,	    1.000000,	    0.000000,	    0.000000
    0.199125,	  280.993990,	  280.993948,	  280.993970,	    1.049991,	    1.049991,	    1.049991,	  486.695831,	  486.695795,	  486.695868,	   50.000097,	236872.832400,	   -0.190870,	    1.000000,	    0.000000,	    0.000000
    0.199542,	  280.993981,	  280.993937,	  280.993973,	    1.049991,	    1.049991,	    1.049991,	  486.695805,	  486.695791,	  486.695868,	   49.999492,	236872.822741,	   -0.183281,	    1.000000,	    0.000000,	    0.000000
    0.199958,	  280.993982,	  280.993956,	  280.993980,	    1.049991,	    1.049991,	    1.049991,	  486.695824,	  486.695822,	  486.695866,	   50.000145,	236872.838298,	   -0.187931,	    1.000000,	   -0.000000,	    0.000000
    0.200375,	  280.993973,	  280.993948,	  280.993982,	    1.049991,	    1.049991,	    1.049991,	  486.695803,	  486.695818,	  486.695862,	   50.000367,	236872.828939,	   -0.186035,	    1.000000,	    0.000000,	    0.000000
    0.200792,	  280.993963,	  280.993946,	  280.993983,	    1.049991,	    1.049991,	    1.049991,	  486.695790,	  486.695824,	  486.695854,	   50.000250,	236872.823569,	   -0.182550,	    1.000000,	   -0.000000,	    0.000000
    0.201208,	  280.993961,	  280.993955,	  280.993983,	    1.049991,	    1.049991,	    1.049991,	  486.695798,	  486.695836,	  486.695846,	   49.999304,	236872.827620,	   -0.193228,	    1.000000,	    0.000000,	    0.000000
    0.201625,	  280.993952,	  280.993954,	  280.993982,	    1.049991,	    1.049991,	    1.049991,	  486.695787,	  486.695839,	  486.695836,	   50.000212,	236872.821542,	   -0.195027,	    1.000000,	   -0.000000,	    0.000000
    0.202042,	  280.993949,	  280.993961,	  280.993979,	    1.049991,	    1.049991,	    1.049991,	  486.695792,	  486.695845,	  486.695825,	   50.000393,	236872.821724,	   -0.184302,	    1.000000,	   -0.000000,	    0.000000
    0.202458,	  280.993954,	  280.993972,	  280.993975,	    1.049991,	    1.049991,	    1.049991,	  486.695813,	  486.695849,	  486.695818,	   50.000133,	236872.827865,	   -0.193852,	    1.000000,	    0.000000,	    0.000000
    0.202875,	  280.993942,	  280.993966,	  280.993974,	    1.049991,	    1.049991,	    1.049991,	  486.695793,	  486.695849,	  486.695807,	   49.999492,	236872.817472,	   -0.188056,	    1.000000,	   -0.000000,	    0.000000
    0.203292,	  280.993946,	  280.993973,	  280.993966,	    1.049991,	    1.049991,	    1.049991,	  486.695811,	  486.695845,	  486.695798,	   50.000145,	236872.819023,	   -0.190642,	    1.000000,	   -0.000000,	    0.000000
    0.203708,	  280.993952,	  280.993977,	  280.993959,	    1.049991,	    1.049991,	    1.049991,	  486.695827,	  486.695839,	  486.695795,	   50.000231,	236872.821586,	   -0.193781,	    1.000000,	   -0.000000,	    0.000000
    0.204125,	  280.993951,	  280.993978,	  280.993957,	    1.049991,	    1.049991,	    1.049991,	  486.695827,	  486.695837,	  486.695792,	   50.000325,	236872.819999,	   -0.188938,	    1.000000,	   -0.000000,	    0.000000
    0.204542,	  280.993956,	  280.993978,	  280.993951,	    1.049991,	    1.049991,	    1.049991,	  486.695837,	  486.695828,	  486.695791,	   49.999458,	236872.819654,	   -0.187321,	    1.000000,	   -0.000000,	    0.000000
    0.204958,	  280.993963,	  280.993976,	  280.993947,	    1.049991,	    1.049991,	    1.049991,	  486.695845,	  486.695818,	  486.695795,	   50.000060,	236872.820375,	   -0.188703,	    1.000000,	   -0.000000,	    0.000000
    0.205375,	  280.993963,	  280.993977,	  280.993949,	    1.049991,	    1.049991,	    1.049991,	  486.695845,	  486.695820,	  486.695796,	   50.000353,	236872.821217,	   -0.185057,	    1.000000,	   -0.000000,	    0.000000
    0.205792,	  280.993974,	  280.993967,	  280.993941,	    1.049991,	    1.049991,	    1.049991,	  486.695851,	  486.695794,	  486.695806,	   50.000199,	236872.817998,	   -0.190342,	    1.000000,	   -0.000000,	    0.000000
    0.206208,	  280.993977,	  280.993967,	  280.993946,	    1.049991,	    1.049991,	    1.049991,	  486.695851,	  486.695797,	  486.695816,	   49.999483,	236872.822319,	   -0.184204,	    1.000000,	   -0.000000,	    0.000000
    0.206625,	  280.993979,	  280.993966,	  280.993950,	    1.049991,	    1.049991,	    1.049991,	  486.695850,	  486.695799,	  486.695823,	   50.000214,	236872.825119,	   -0.182415,	    1.000000,	   -0.000000,	    0.000000
    0.207042,	  280.993983,	  280.993956,	  280.993950,	    1.049991,	    1.049991,	    1.049991,	  486.695843,	  486.695785,	  486.695833,	   50.000178,	236872.821697,	   -0.180922,	    1.000000,	   -0.000000,	    0.000000
    0.207458,	  280.993985,	  280.993951,	  280.993955,	    1.049991,	    1.049991,	    1.049991,	  486.695836,	  486.695784,	  486.695844,	   50.000205,	236872.822868,	   -0.180328,	    1.000000,	   -0.000000,	    0.000000
